año,provincia,departamento,cultivo,lat,lon,zona_agroclimatica,produccion_tn
2002,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,45276
2003,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,58420
2004,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,60307
2005,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,54563
2006,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,40377
2007,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,62371
2008,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,39948
2009,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,30440
2010,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,33894
2011,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,49419
2012,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,39335
2013,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,38080
2014,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,46412
2015,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,52178
2016,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,49352
2017,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,59017
2018,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,60802
2019,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,68052
2020,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,73975
2021,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,79850
2022,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,70798
2023,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,76508
2024,Buenos Aires,San Fernando,Trigo,-34.1558361119161,-58.5345816568901,Pampa Húmeda,73489
2000,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,53875
2001,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,55902
2002,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,47544
2003,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,59000
2004,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,57571
2005,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,50584
2006,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,38149
2007,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,62033
2008,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,41625
2009,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,31964
2010,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,34232
2011,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,47174
2012,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,36466
2013,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,35977
2014,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,46159
2015,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,54372
2016,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,51824
2017,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,59600
2018,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,58042
2019,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,63092
2020,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,69894
2021,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,79414
2022,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,73770
2023,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,80336
2024,Buenos Aires,Tigre,Trigo,-34.382019907997,-58.5881738725709,Pampa Húmeda,74219
2000,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,53027
2001,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,54004
2002,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,45319
2003,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,56354
2004,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,55930
2005,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,50069
2006,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,37964
2007,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,61057
2008,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,40212
2009,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,30466
2010,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,32694
2011,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,45830
2012,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,36095
2013,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,35802
2014,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,45435
2015,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,52525
2016,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,49397
2017,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,56927
2018,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,56387
2019,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,62446
2020,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,69554
2021,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,78165
2022,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,71265
2023,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,76578
2024,Buenos Aires,Ezeiza,Trigo,-34.8760968437468,-58.5647013731149,Pampa Húmeda,70890
2000,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,49072
2001,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,50919
2002,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,43304
2003,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,53742
2004,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,52440
2005,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,46075
2006,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,34748
2007,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,56501
2008,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,37914
2009,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,29114
2010,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,31179
2011,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,42971
2012,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,33216
2013,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,32770
2014,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,42046
2015,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,49526
2016,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,47202
2017,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,54289
2018,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,52870
2019,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,57466
2020,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,63663
2021,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,72335
2022,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,67195
2023,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,73176
2024,Buenos Aires,Castelli,Trigo,-36.0414897439213,-57.6574251943684,Pampa Húmeda,67604
2000,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,53032
2001,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,54312
2002,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,45723
2003,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,56756
2004,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,56011
2005,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,49888
2006,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,37812
2007,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,61060
2008,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,40440
2009,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,30738
2010,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,32927
2011,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,45898
2012,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,35966
2013,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,35658
2014,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,45438
2015,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,52825
2016,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,49837
2017,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,57332
2018,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,56471
2019,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,62225
2020,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,69274
2021,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,78172
2022,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,71671
2023,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,77261
2024,Buenos Aires,Almirante Brown,Trigo,-34.8356191132679,-58.36737293295,Pampa Húmeda,71396
2000,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,49730
2001,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,50094
2002,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,43922
2003,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,58329
2004,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,60067
2005,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,52736
2006,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,37664
2007,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,57260
2008,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,37299
2009,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,29530
2010,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,33843
2011,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,49221
2012,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,38019
2013,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,35521
2014,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,42607
2015,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,48720
2016,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,47876
2017,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,58926
2018,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,60558
2019,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,65777
2020,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,69005
2021,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,73307
2022,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,66103
2023,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,74218
2024,Buenos Aires,Presidente Perón,Trigo,-34.9298478405731,-58.3980842106611,Pampa Húmeda,73375
2000,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,589755
2001,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,588547
2002,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,492067
2003,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,622436
2004,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,633441
2005,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,574302
2006,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,431761
2007,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,679055
2008,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,438225
2009,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,330814
2010,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,361127
2011,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,519060
2012,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,414033
2013,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,407182
2014,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,505305
2015,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,572411
2016,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,536361
2017,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,628777
2018,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,638634
2019,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,716303
2020,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,791041
2021,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,869349
2022,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,776645
2023,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,831483
2024,Buenos Aires,Junín,Trigo,-34.5464751322689,-61.0052501278322,Pampa Húmeda,782994
2000,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,48259
2001,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,50853
2002,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,45494
2003,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,59300
2004,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,58543
2005,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,49605
2006,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,35326
2007,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,55567
2008,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,37866
2009,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,30586
2010,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,34404
2011,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,47974
2012,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,35762
2013,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,33316
2014,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,41348
2015,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,49461
2016,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,49590
2017,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,59904
2018,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,59024
2019,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,61871
2020,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,64722
2021,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,71138
2022,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,67108
2023,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,76875
2024,Buenos Aires,Brandsen,Trigo,-35.2225197990076,-58.1752339039367,Pampa Húmeda,74596
2000,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,525548
2001,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,520514
2002,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,439275
2003,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,566792
2004,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,585104
2005,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,529360
2006,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,391743
2007,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,605127
2008,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,387570
2009,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,295321
2010,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,328841
2011,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,479448
2012,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,381633
2013,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,369442
2014,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,450292
2015,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,506245
2016,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,478817
2017,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,572566
2018,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,589898
2019,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,660252
2020,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,717721
2021,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,774701
2022,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,686871
2023,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,742276
2024,Buenos Aires,Chivilcoy,Trigo,-34.915487328433,-59.9584194881488,Pampa Húmeda,712997
2000,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,49811
2001,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,52860
2002,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,46634
2003,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,59339
2004,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,57579
2005,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,48908
2006,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,35596
2007,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,57353
2008,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,39360
2009,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,31353
2010,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,34426
2011,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,47184
2012,Buenos Aires,Alberti,Trigo,-35.0369685106341,-60.2819765918318,Pampa Húmeda,35259
