año,provincia,departamento,cultivo,lat,lon,zona_agroclimatica,sup_sembrada_ha
2004,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,3682
2005,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,4465
2006,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,4536
2007,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,4607
2008,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,5092
2009,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,4331
2010,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,4943
2011,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,5205
2012,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,5253
2013,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,5069
2014,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,6844
2015,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,7002
2016,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,7177
2017,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,7662
2018,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,8887
2019,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,9194
2020,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,10005
2021,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,10792
2022,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,9803
2023,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,9899
2024,Buenos Aires,Guaminí,Maíz,-36.8906755108534,-62.4185310608382,Pampa Húmeda,10381
2000,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,5470
2001,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,4724
2002,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,3717
2003,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,4453
2004,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,4090
2005,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,4857
2006,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,5022
2007,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,5318
2008,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,6096
2009,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,5204
2010,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,5746
2011,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,5783
2012,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,5714
2013,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,5613
2014,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,7901
2015,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,8381
2016,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,8624
2017,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,8906
2018,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,9873
2019,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,9999
2020,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,11078
2021,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,12460
2022,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,11734
2023,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,11895
2024,Buenos Aires,General San Martín,Maíz,-34.5527719180977,-58.5642821761285,Pampa Húmeda,12066
2000,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,125194
2001,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,107165
2002,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,83866
2003,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,100679
2004,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,93285
2005,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,111689
2006,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,115637
2007,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,121717
2008,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,138278
2009,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,117412
2010,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,129909
2011,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,131886
2012,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,131399
2013,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,129242
2014,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,180836
2015,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,190132
2016,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,194568
2017,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,201358
2018,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,225171
2019,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,229949
2020,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,255082
2021,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,285165
2022,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,266184
2023,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,268370
2024,Buenos Aires,Lincoln,Maíz,-35.0704479695471,-61.6824583851265,Pampa Húmeda,272808
2000,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,4574
2001,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,3972
2002,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,3139
2003,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,3760
2004,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,3437
2005,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,4058
2006,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,4187
2007,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,4447
2008,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,5125
2009,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,4395
2010,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,4852
2011,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,4859
2012,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,4774
2013,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,4680
2014,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,6607
2015,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,7047
2016,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,7283
2017,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,7520
2018,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,8297
2019,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,8354
2020,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,9236
2021,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,10419
2022,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,9866
2023,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,10045
2024,Buenos Aires,Laprida,Maíz,-37.5165055849878,-60.7681481810422,Pampa Húmeda,10188
2000,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,5374
2001,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,4741
2002,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,3812
2003,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,4594
2004,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,4156
2005,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,4813
2006,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,4903
2007,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,5224
2008,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,6118
2009,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,5336
2010,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,5927
2011,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,5876
2012,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,5662
2013,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,5479
2014,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,7762
2015,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,8412
2016,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,8843
2017,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,9187
2018,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,10033
2019,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,9908
2020,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,10814
2021,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,12240
2022,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,11777
2023,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,12197
2024,Buenos Aires,San Isidro,Maíz,-34.4868929544319,-58.5372090766799,Pampa Húmeda,12448
2000,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,4555
2001,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,3954
2002,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,3123
2003,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,3741
2004,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,3421
2005,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,4041
2006,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,4171
2007,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,4429
2008,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,5102
2009,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,4372
2010,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,4827
2011,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,4837
2012,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,4755
2013,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,4662
2014,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,6580
2015,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,7015
2016,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,7246
2017,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,7481
2018,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,8258
2019,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,8320
2020,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,9201
2021,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,10376
2022,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,9821
2023,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,9994
2024,Buenos Aires,Benito Juárez,Maíz,-37.586110705761,-59.8883978406322,Pampa Húmeda,10136
2000,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,5487
2001,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,4870
2002,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,3952
2003,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,4794
2004,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,4332
2005,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,4972
2006,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,5018
2007,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,5335
2008,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,6284
2009,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,5533
2010,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,6186
2011,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,6124
2012,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,5849
2013,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,5608
2014,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,7926
2015,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,8640
2016,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,9169
2017,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,9588
2018,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,10456
2019,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,10236
2020,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,11069
2021,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,12498
2022,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,12096
2023,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,12647
2024,Buenos Aires,Colón,Maíz,-33.885864543958,-61.0624837286828,Pampa Húmeda,12991
2000,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,5231
2001,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,4375
2002,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,3520
2003,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,4481
2004,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,4338
2005,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,5170
2006,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,5106
2007,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,5086
2008,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,5646
2009,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,4928
2010,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,5782
2011,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,6132
2012,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,6083
2013,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,5706
2014,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,7556
2015,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,7763
2016,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,8167
2017,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,8963
2018,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,10470
2019,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,10645
2020,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,11263
2021,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,11915
2022,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,10868
2023,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,11265
2024,Buenos Aires,Ituzaingó,Maíz,-34.6360716118614,-58.6887595155761,Pampa Húmeda,12143
2000,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,5121
2001,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,4349
2002,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,3568
2003,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,4579
2004,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,4394
2005,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,5142
2006,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,5002
2007,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,4978
2008,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,5611
2009,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,4995
2010,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,5909
2011,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,6212
2012,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,6050
2013,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,5590
2014,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,7396
2015,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,7715
2016,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,8278
2017,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,9158
2018,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,10605
2019,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,10587
2020,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,11034
2021,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,11663
2022,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,10801
2023,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,11417
2024,Buenos Aires,General Rodríguez,Maíz,-34.6506156900812,-58.9878467982653,Pampa Húmeda,12408
2000,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,5053
2001,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,4336
2002,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,3588
2003,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,4604
2004,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,4383
2005,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,5079
2006,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,4916
2007,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,4913
2008,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,5595
2009,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,5023
2010,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,5940
2011,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,6196
2012,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,5975
2013,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,5494
2014,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,7299
2015,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,7693
2016,Buenos Aires,Suipacha,Maíz,-34.7485741352291,-59.7033860485774,Pampa Húmeda,8323
